title,text
Ode To The Artichoke,"
The artichoke
With a tender heart
Dressed up like a warrior,
Standing at attention, it built
A small helmet
Under its scales
It remained
Unshakeable,
By its side
The crazy vegetables
Uncurled
Their tendrills and leaf-crowns,
Throbbing bulbs,
In the sub-soil
The carrot
With its red mustaches
Was sleeping,
The grapevine
Hung out to dry its branches
Through which the wine will rise,
The cabbage
Dedicated itself
To trying on skirts,
The oregano
To perfuming the world,
And the sweet
Artichoke
There in the garden,
Dressed like a warrior,
Burnished
Like a proud
Pomegrante.
And one day
Side by side
In big wicker baskets
Walking through the market
To realize their dream
The artichoke army
In formation.
Never was it so military
Like on parade.
The men
In their white shirts
Among the vegetables
Were
The Marshals
Of the artichokes
Lines in close order
Command voices,
And the bang
Of a falling box.
But
Then
Maria
Comes
With her basket
She chooses
An artichoke,
She's not afraid of it.
She examines it, she observes it
Up against the light like it was an egg,
She buys it,
She mixes it up
In her handbag
With a pair of shoes
With a cabbage head and a
Bottle
Of vinegar
Until
She enters the kitchen
And submerges it in a pot.
Thus ends
In peace
This career
Of the armed vegetable
Which is called an artichoke,
Then
Scale by scale,
We strip off
The delicacy
And eat
The peaceful mush
Of its green heart."
Ode To The Book,"

When I close a book
I open life.
I hear
faltering cries
among harbours.
Copper ignots
slide down sand-pits
to Tocopilla.
Night time.
Among the islands
our ocean
throbs with fish,
touches the feet, the thighs,
the chalk ribs
of my country.
The whole of night
clings to its shores, by dawn
it wakes up singing
as if it had excited a guitar.
The ocean's surge is calling.
The wind
calls me
and Rodriguez calls,
and Jose Antonio-
I got a telegram
from the 'Mine' Union
and the one I love
(whose name I won't let out)
expects me in Bucalemu.
No book has been able
to wrap me in paper,
to fill me up
with typography,
with heavenly imprints
or was ever able
to bind my eyes,
I come out of books to people orchards
with the hoarse family of my song,
to work the burning metals
or to eat smoked beef
by mountain firesides.
I love adventurous
books,
books of forest or snow,
depth or sky
but hate
the spider book
in which thought
has laid poisonous wires
to trap the juvenile
and circling fly.
Book, let me go.
I won't go clothed
in volumes,
I don't come out
of collected works,
my poems
have not eaten poems-
they devour
exciting happenings,
feed on rough weather,
and dig their food
out of earth and men.
I'm on my way
with dust in my shoes
free of mythology:
send books back to their shelves,
I'm going down into the streets.
I learned about life
from life itself,
love I learned in a single kiss
and could teach no one anything
except that I have lived
with something in common among men,
when fighting with them,
when saying all their say in my song."
Ode To The Lemon,"
From blossoms
released
by the moonlight,
from an
aroma of exasperated
love,
steeped in fragrance,
yellowness
drifted from the lemon tree,
and from its plantarium
lemons descended to the earth.
Tender yield!
The coasts,
the markets glowed
with light, with
unrefined gold;
we opened
two halves
of a miracle,
congealed acid
trickled
from the hemispheres
of a star,
the most intense liqueur
of nature,
unique, vivid,
concentrated,
born of the cool, fresh
lemon,
of its fragrant house,
its acid, secret symmetry.
Knives
sliced a small
cathedral
in the lemon,
the concealed apse, opened,
revealed acid stained glass,
drops
oozed topaz,
altars,
cool architecture.
So, when you hold
the hemisphere
of a cut lemon
above your plate,
you spill
a universe of gold,
a
yellow goblet
of miracles,
a fragrant nipple
of the earth's breast,
a ray of light that was made fruit,
the minute fire of a planet."
Ode To The Onion,"
Onion,
luminous flask,
your beauty formed
petal by petal,
crystal scales expanded you
and in the secrecy of the dark earth
your belly grew round with dew.
Under the earth
the miracle
happened
and when your clumsy
green stem appeared,
and your leaves were born
like swords
in the garden,
the earth heaped up her power
showing your naked transparency,
and as the remote sea
in lifting the breasts of Aphrodite
duplicating the magnolia,
so did the earth
make you,
onion
clear as a planet
and destined
to shine,
constant constellation,
round rose of water,
upon
the table
of the poor.
You make us cry without hurting us.
I have praised everything that exists,
but to me, onion, you are
more beautiful than a bird
of dazzling feathers,
heavenly globe, platinum goblet,
unmoving dance
of the snowy anemone
and the fragrance of the earth lives
in your crystalline nature."
Ode To Tomatoes,"
The street
filled with tomatoes,
midday,
summer,
light is
halved
like
a
tomato,
its juice
runs
through the streets.
In December,
unabated,
the tomato
invades
the kitchen,
it enters at lunchtime,
takes
its ease
on countertops,
among glasses,
butter dishes,
blue saltcellars.
It sheds
its own light,
benign majesty.
Unfortunately, we must
murder it:
the knife
sinks
into living flesh,
red
viscera
a cool
sun,
profound,
inexhaustible,
populates the salads
of Chile,
happily, it is wed
to the clear onion,
and to celebrate the union
we
pour
oil,
essential
child of the olive,
onto its halved hemispheres,
pepper
adds
its fragrance,
salt, its magnetism;
it is the wedding
of the day,
parsley
hoists
its flag,
potatoes
bubble vigorously,
the aroma
of the roast
knocks
at the door,
it's time!
come on!
and, on
the table, at the midpoint
of summer,
the tomato,
star of earth, recurrent
and fertile
star,
displays
its convolutions,
its canals,
its remarkable amplitude
and abundance,
no pit,
no husk,
no leaves or thorns,
the tomato offers
its gift
of fiery color
and cool completeness."
Ode To Wine,"
Day-colored wine,
night-colored wine,
wine with purple feet
or wine with topaz blood,
wine,
starry child
of earth,
wine, smooth
as a golden sword,
soft
as lascivious velvet,
wine, spiral-seashelled
and full of wonder,
amorous,
marine;
never has one goblet contained you,
one song, one man,
you are choral, gregarious,
at the least, you must be shared.
At times
you feed on mortal
memories;
your wave carries us
from tomb to tomb,
stonecutter of icy sepulchers,
and we weep
transitory tears;
your
glorious
spring dress
is different,
blood rises through the shoots,
wind incites the day,
nothing is left
of your immutable soul.
Wine
stirs the spring, happiness
bursts through the earth like a plant,
walls crumble,
and rocky cliffs,
chasms close,
as song is born.
A jug of wine, and thou beside me
in the wilderness,
sang the ancient poet.
Let the wine pitcher
add to the kiss of love its own.
My darling, suddenly
the line of your hip
becomes the brimming curve
of the wine goblet,
your breast is the grape cluster,
your nipples are the grapes,
the gleam of spirits lights your hair,
and your navel is a chaste seal
stamped on the vessel of your belly,
your love an inexhaustible
cascade of wine,
light that illuminates my senses,
the earthly splendor of life.
But you are more than love,
the fiery kiss,
the heat of fire,
more than the wine of life;
you are
the community of man,
translucency,
chorus of discipline,
abundance of flowers.
I like on the table,
when we're speaking,
the light of a bottle
of intelligent wine.
Drink it,
and remember in every
drop of gold,
in every topaz glass,
in every purple ladle,
that autumn labored
to fill the vessel with wine;
and in the ritual of his office,
let the simple man remember
to think of the soil and of his duty,
to propagate the canticle of the wine."
Perhaps Not To Be Is To Be Without Your Being,"
Perhaps not to be is to be without your being,
without your going, that cuts noon light
like a blue flower, without your passing
later through fog and stones,
without the torch you lift in your hand
that others may not see as golden,
that perhaps no one believed blossomed
the glowing origin of the rose,
without, in the end, your being, your coming
suddenly, inspiringly, to know my life,
blaze of the rose-tree, wheat of the breeze:
and it follows that I am, because you are:
it follows from 'you are', that I am, and we:
and, because of love, you will, I will,
We will, come to be."
Poesia,"

Y fue a esa edad... Llegó la poesía
a buscarme. No sé, no sé de dónde
salió, de invierno o río.
No sé cómo ni cuándo,
no, no eran voces, no eran
palabras, ni silencio,
pero desde una calle me llamaba,
desde las ramas de la noche,
de pronto entre los otros,
entre fuegos violentos
o regresando solo,
allí estaba sin rostro
y me tocaba.
Yo no sabía qué decir, mi boca
no sabía
nombrar,
mis ojos eran ciegos,
y algo golpeaba en mi alma,
fiebre o alas perdidas,
y me fui haciendo solo,
descifrando
aquella quemadura,
y escribí la primera línea vaga,
vaga, sin cuerpo, pura
tontería,
pura sabiduría
del que no sabe nada,
y vi de pronto
el cielo
desgranado
y abierto,
planetas,
plantaciones palpitantes,
la sombra perforada,
acribillada
por flechas, fuego y flores,
la noche arrolladora, el universo.
Y yo, mínimo ser,
ebrio del gran vacío
constelado,
a semejanza, a imagen
del misterio,
me sentí parte pura
del abismo,
rodé con las estrellas,
mi corazón se desató en el viento."
Poet's Obligation,"

To whoever is not listening to the sea
this Friday morning, to whoever is cooped up
in house or office, factory or woman
or street or mine or harsh prison cell;
to him I come, and, without speaking or looking,
I arrive and open the door of his prison,
and a vibration starts up, vague and insistent,
a great fragment of thunder sets in motion
the rumble of the planet and the foam,
the raucous rivers of the ocean flood,
the star vibrates swiftly in its corona,
and the sea is beating, dying and continuing.
So, drawn on by my destiny,
I ceaselessly must listen to and keep
the sea's lamenting in my awareness,
I must feel the crash of the hard water
and gather it up in a perpetual cup
so that, wherever those in prison may be,
wherever they suffer the autumn's castigation,
I may be there with an errant wave,
I may move, passing through windows,
and hearing me, eyes will glance upward
saying ""How can I reach the sea?""
And I shall broadcast, saying nothing,
the starry echoes of the wave,
a breaking up of foam and quicksand,
a rustling of salt withdrawing,
the grey cry of the sea-birds on the coast.
So, through me, freedom and the sea
will make their answer to the shuttered heart."
Poetry,"

And it was at that age… Poetry arrived
in search of me. I don't know, I don't know where
it came from, from winter or a river.
I don't know how or when,
no they were not voices, they were not
words, nor silence,
but from a street I was summoned,
from the branches of night,
abruptly from the others,
among violent fires
or returning alone,
there I was without a face
and it touched me.
I did not know what to say, my mouth
had no way
with names,
my eyes were blind,
and something started in my soul,
fever or forgotten wings,
and I made my own way,
deciphering
that fire,
and I wrote the first faint line,
faint, without substance, pure
nonsense,
pure wisdom
of someone who knows nothing,
and suddenly I saw
the heavens
unfastened
and open,
planets,
palpitating plantations,
shadow perforated,
riddled
with arrows, fire and flowers,
the winding night, the universe.
And I, infinitesimal being,
drunk with the great starry
void,
likeness, image of
mystery,
felt myself a pure part
of the abyss,
I wheeled with the stars,
my heart broke loose on the wind."
Poor Creatures,"

What it takes on this planet,
to make love to each other in peace.
Everyone pries under your sheets,
everyone interferes with your loving.
They say terrible things about a man and a woman,
who after much milling about,
all sorts of compunctions,
do something unique,
they both lie with each other in one bed.
I ask myself whether frogs are so furtive,
or sneeze as they please.
Whether they whisper to each other in swamps about illegitimate frogs,
or the joys of amphibious living.
I ask myself if birds single out enemy birds,
or bulls gossip with bullocks before they go out in public with cows.
Even the roads have eyes and the parks their police.
Hotels spy on their guests,
windows name names,
canons and squadrons debark on missions to liquidate love.
All those ears and those jaws working incessantly,
till a man and his girl
have to raise their climax,
full tilt,
on a bicycle."
Potter,"

Your whole body has
a fullness or a gentleness destined for me.
When I move my hand up
I find in each place a dove
that was seeking me, as
if they had, love, made you of clay
for my own potter's hands.
Your knees, your breasts,
your waist
are missing parts of me like the hollow
of a thirsty earth
from which they broke off
a form,
and together
we are complete like a single river,
like a single grain of sand."
Puedo Escribir,"
Puedo escribir los versos más tristes esta noche.
Escribir, por ejemplo: 'La noche está estrellada,
y tiritan, azules, los astros, a lo lejos.'
El viento de la noche gira en el cielo y canta.
Puedo escribir los versos más tristes esta noche.
Yo la quise, y a veces ella también me quiso.
En las noches como ésta la tuve entre mis brazos.
La besé tantas veces bajo el cielo infinito.
Ella me quiso, a veces yo también la quería.
Cómo no haber amado sus grandes ojos fijos.
Puedo escribir los versos más tristes esta noche.
Pensar que no la tengo. Sentir que la he perdido.
Oir la noche inmensa, más inmnesa sin ella.
Y el verso cae al alma como al pasto el rocío.
Qué importa que mi amor no pudiera guadarla.
La noche está estrellada y ella no está conmigo.
Eso es todo. A lo lejos alguien canta. A lo lejos.
Mi alma no se contenta con haberla perdido.
Como para acercarla mi mirada la busca.
Mi corazón la busca, y ella no está conmigo.
La misma noche que hace blanquear los mismos árboles.
Nosotros, los de entonces, ya no somos los mismos.
Ya no la quiero, es cierto, pero cuánto la quise.
Mi voz buscaba el viento para tocar su oído.
De otro. Será de otro. Como antes de mis besos.
Su voz, su cuerpo claro. Sus ojos infinitos.
Ya no la quiero, es cierto, pero tal vez la quiero.
Es tan corto el amor, y es tan largo el olvido.
Porque en noches como ésta la tuve entre mis brazos,
mi alma no se contenta con haberla perdido.
Aunque éste sea el último dolor que ella me causa,
y éstos sean los últimos versos que yo le escribo."
So that you will hear me,"

So that you will hear me
my words
sometimes grow thin
as the tracks of the gulls on the beaches.
Necklace, drunken bell
for your hands smooth as grapes.
And I watch my words from a long way off.
They are more yours than mine.
They climb on my old suffering like ivy.
It climbs the same way on damp walls.
You are to blame for this cruel sport.
They are fleeing from my dark lair.
You fill everything, you fill everything.
Before you they peopled the solitude that you occupy,
and they are more used to my sadness than you are.
Now I want them to say what I want to say to you
to make you hear as I want you to hear me.
The wind of anguish still hauls on them as usual.
Sometimes hurricanes of dreams still knock them over.
You listen to other voices in my painful voice.
Lament of old mouths, blood of old supplications.
Love me, companion. Don't forsake me. Follow me.
Follow me, companion, on this wave of anguish.
But my words become stained with your love.
You occupy everything, you occupy everything.
I am making them into an endless necklace
for your white hands, smooth as grapes."
Some Beasts,"

It was the twilight of the iguana:
From a rainbowing battlement,
a tongue like a javelin
lunging in verdure;
an ant heap treading the jungle,
monastic, on musical feet;
the guanaco, oxygen-fine
in the high places swarthed with distances,
cobbling his feet into gold;
the llama of scrupulous eye
the widens his gaze on the dews
of a delicate world.
A monkey is weaving
a thread of insatiable lusts
on the margins of morning:
he topples a pollen-fall,
startles the violet-flight
of the butterfly, wings on the Muzo.
It was the night of the alligator:
snouts moving out of the slime,
in original darkness, the pullulations,
a clatter of armour, opaque
in the sleep of the bog,
turning back to the chalk of the sources.
The jaguar touches the leaves
with his phosphorous absence,
the puma speeds to his covert
in the blaze of his hungers,
his eyeballs, a jungle of alcohol,
burn in his head."
Sonata,"

Neither the heart cut by a piece of glass
in a wasteland of thorns
nor the atrocious waters seen in the corners
of certain houses, waters like eyelids and eyes
can capture your waist in my hands
when my heart lifts its oaks
towards your unbreakable thread of snow.
Nocturnal sugar, spirit
of the crowns,
ransomed
human blood, your kisses
send into exile
and a stroke of water, with remnants of the sea,
neats on the silences that wait for you
surrounding the worn chairs, wearing out doors.
Nights with bright spindles,
divided, material, nothing
but voice, nothing but
naked every day.
Over your breasts of motionless current,
over your legs of firmness and water,
over the permanence and the pride
of your naked hair
I want to be, my love, now that the tears are
thrown
into the raucous baskets where they accumulate,
I want to be, my love, alone with a syllable
of mangled silver, alone with a tip
of your breast of snow."
Soneto XVII,"

Pablo Neruda
o te amo como si fueras rosa de sal, topacio
o flecha de claveles que propagan el fuego:
te amo como se aman ciertas cosas oscuras,
secretamente, entre la sombra y el alma.
Te amo como la planta que no florece y lleva
dentro de sí, escondida, la luz de aquellas flores,
y gracias a tu amor vive oscuro en mi cuerpo
el apretado aroma que ascendió de la tierra.
Te amo sin saber cómo, ni cuándo, ni de dónde,
te amo directamente sin problemas ni orgullo:
así te amo porque no sé amar de otra manera,
sino así de este modo en que no soy ni eres,
tan cerca que tu mano sobre mi pecho es mía,
tan cerca que se cierran tus ojos con mi sueño."
Sonnet IX: There where the waves shatter,"

There where the waves shatter on the restless rocks
the clear light bursts and enacts its rose,
and the sea-circle shrinks to a cluster of buds,
to one drop of blue salt, falling.
O bright magnolia bursting in the foam,
magnetic transient whose death blooms
and vanishes--being, nothingness--forever:
broken salt, dazzling lurch of the sea.
You & I, Love, together we ratify the silence,
while the sea destroys its perpetual statues,
collapses its towers of wild speed and whiteness:
because in the weavings of those invisible fabrics,
galloping water, incessant sand,
we make the only permanent tenderness."
Sonnet LXXIII: Maybe you'll remember,"

Maybe you'll remember that razor-faced man
who slipped out from the dark like a blade
and - before we realized - knew what was there:
he saw the smoke and concluded fire.
The pallid woman with black hair
rose like a fish from the abyss,
and the two of them built up a contraption,
armed to the teeth, against love.
Man and woman, they felled mountains and gardens,
then went down to the river, they scaled the walls,
they hoisted their atrocious artillery up the hill.
Then love knew it was called love.
And when I lifted my eyes to your name,
suddenly your heart showed me my way."
Sonnet LXXXI: Rest with your dream inside my dream,"

Already, you are mine. Rest with your dream inside my dream.
Love, grief, labour, must sleep now.
Night revolves on invisible wheels
and joined to me you are pure as sleeping amber.
No one else will sleep with my dream, love.
You will go we will go joined by the waters of time.
No other one will travel the shadows with me,
only you, eternal nature, eternal sun, eternal moon.
Already your hands have opened their delicate fists
and let fall, without direction, their gentle signs,
you eyes enclosing themselves like two grey wings,
while I follow the waters you bring that take me onwards:
night, Earth, winds weave their fate, and already,
not only am I not without you, I alone am your dream."
Sonnet VIII: If your eyes were not the color of the moon,"

If your eyes were not the color of the moon,
of a day full [here, interrupted by the baby waking - continued about 26
hours later ]
of a day full of clay, and work, and fire,
if even held-in you did not move in agile grace like the air,
if you were not an amber week,
not the yellow moment
when autumn climbs up through the vines;
if you were not that bread the fragrant moon
kneads, sprinkling its flour across the sky,
oh, my dearest, I could not love you so!
But when I hold you I hold everything that is -
sand, time, the tree of the rain,
everything is alive so that I can be alive:
without moving I can see it all:
in your life I see everything that lives."
Sonnet XCV:Who ever desired each other as we do,"

Who ever desired each other as we do? Let us look
for the ancient ashes of hearts that burned,
and let our kisses touch there, one by one,
till the flower, disembodied, rises again.
Let us love that Desire that consumed its own fruit
and went down, aspect and power, into the earth:
We are its continuing light,
its indestructible, fragile seed"
Sonnet XI,"

I crave your mouth, your voice, your hair.
Silent and starving, I prowl through the streets.
Bread does not nourish me, dawn disrupts me, all day
I hunt for the liquid measure of your steps.
I hunger for your sleek laugh,
your hands the color of a savage harvest,
hunger for the pale stones of your fingernails,
I want to eat your skin like a whole almond.
I want to eat the sunbeam flaring in your lovely body,
the sovereign nose of your arrogant face,
I want to eat the fleeting shade of your lashes,
and I pace around hungry, sniffing the twilight,
hunting for you, for your hot heart,
like a puma in the barrens of Quitratue."
Sonnet XIII:The light that rises from your feet to your hair,"

The light that rises from your feet to your hair,
the strength enfolding your delicate form,
are not mother of pearl, not chilly silver:
you are made of bread, a bread the fire adores.
The grain grew high in its harvest of you,
in good time the flour swelled;
as the dough rose, doubling your breasts,
my love was the coal waiting ready in the earth.
Oh, bread your forehead, your legs, your mouth,
bread I devour, born with the morning light,
my love, beacon-flag of the bakeries:
fire taugh you a lesson of the blood;
you learned your holiness from flour,
from bread your language and aroma."
Sonnet XLII: I Hunt For A Sign Of You,"

I hunt for a sign of you in all the others,
In the rapid undulant river of women,
Braids, shyly sinking eyes,
Light step that slices, sailing through the foam.
Suddenly I think I can make out your nails,
Oblong, quick, nieces of a cherry:
Then it's your hair that passes by, and I think
I see your image, a bonfire, burning in the water.
I searched, but no one else had your rhythms,
Your light, the shady day you brought from the forest;
Nobody had your tiny ears.
You are whole, exact, and everything you are is one,
And so I go along, with you I float along, loving
A wide Mississippi toward a feminine sea."
"Sonnet XVII: I do not love you as if you were brine-rose, topaz","

Pablo Neruda
I do not love you as if you were salt-rose, or topaz,
or the arrow of carnations the fire shoots off.
I love you as certain dark things are to be loved,
in secret, between the shadow and the soul.
I love you as the plant that never blooms
but carries in itself the light of hidden flowers;
thanks to your love a certain solid fragrance,
risen from the earth, lives darkly in my body.
I love you without knowing how, or when, or from where.
I love you straightforwardly, without complexities or pride;
so I love you because I know no other way
than this: where I does not exist, nor you,
so close that your hand on my chest is my hand,
so close that your eyes close as I fall asleep."
Sonnet XXVII: Naked You Are As Simple as one of your Hands,"

Naked, you are simple as one of your hands,
Smooth, earthy, small, transparent, round:
You have moonlines, applepathways:
Naked, you are slender as a naked grain of wheat.
Naked, you are blue as the night in Cuba;
You have vines and stars in your hair;
Naked, you are spacious and yellow
As summer in a golden church.
Naked, you are tiny as one of your nails,
Curved, subtle, rosy, till the day is born
And you withdraw to the underground world,
as if down a long tunnel of clothing and of chores:
Your clear light dims, gets dressed, drops its leaves,
And becomes a naked hand again."
Sonnet XXXIV,"

You are the daughter of the sea, oregano's first cousin.
Swimmer, your body is pure as the water;
cook, your blood is quick as the soil.
Everything you do is full of flowers, rich with the earth.
Your eyes go out toward the water, and the waves rise;
your hands go out to the earth and the seeds swell;
you know the deep essence of water and the earth,
conjoined in you like a formula for clay.
Naiad: cut your body into turquoise pieces,
they will bloom resurrected in the kitchen.
This is how you become everything that lives.
And so at last, you sleep, in the circle of my arms
that push back the shadows so that you can rest-
vegetables, seaweed, herbs: the foam of your dreams.
Translated by Stephen Tapscott"
"Tell Me, Is The Rose Naked?","

Tell me, is the rose naked
Or is that her only dress?.
Why do trees conceal
The splendor of their roots?.
Who hears the regrets
Of the thieving automobile?.
Is there anything in the world sadder
Than a train standing in the rain?."
The Dead Woman,"
If suddenly you do not exist,
if suddenly you are not living,
I shall go on living.
I do not dare,
I do not dare to write it,
if you die.
I shall go on living.
Because where a man has no voice,
there, my voice
Where blacks are beaten,
I can not be dead.
When my brothers go to jail
I shall go with them.
When victory,
not my victory,
but the great victory
arrives,
even though I am mute I must speak:
I shall see it come even though I am blind.
No, forgive me,
if you are not living,
ifd you, beloved, my love,
if you
have died. "
The Dictators,"
An odor has remained among the sugarcane:
a mixture of blood and body, a penetrating
petal that brings nausea.
Between the coconut palms the graves are full
of ruined bones, of speechless death-rattles.
The delicate dictator is talking
with top hats, gold braid, and collars.
The tiny palace gleams like a watch
and the rapid laughs with gloves on
cross the corridors at times
and join the dead voices
and the blue mouths freshly buried.
The weeping cannot be seen, like a plant
whose seeds fall endlessly on the earth,
whose large blind leaves grow even without light.
Hatred has grown scale on scale,
blow on blow, in the ghastly water of the swamp,
with a snout full of ooze and silence"
The Eighth of September,"

This day, Today, was a brimming glass.
This day, Today, was an immense wave.
This day was all the Earth.
This day, the storm-driven ocean
lifted us up in a kiss
so exalted we trembled
at the lightning flash
and bound as one, fell,
and drowned, without being unbound.
This day our bodies grew
stretched out to Earth's limits,
orbited there, melded there
to one globe of wax, or a meteor's flame.
A strange door opened, between us,
and someone, with no face as yet,
waited for us there."
The Fear,"

They all ask me to jump
to invigorate and to play soccer,
to run, to swim and to fly.
Very well.
They all advise me rest,
they all send me to the doctor,
looking at me a certain way.
What happens?
They all advise me to travel,
to come and to leave, to stay,
to die and not to die.
It does not matter.
They all see the difficulties
of my surprised bowels
by awful X-rayed portraits.
I do not agree.
They all sting my poetry
with relentless forks
seeking, without doubt, a fly,
I Am afraid.
I am afraid of everyone,
of the cold water, of the death.
I am like all the mortals,
unavoidable.
And for that, in these short days
I am not going to pay attention to them,
I am going to open myself up and shut myself in
with my more perfidious enemy,
Pablo Neruda."
The Fickle One,"

My eyes went away from me
Following a dark girl who went by.
She was made of black motherofpearl
Made of darkpurple grapes,
And she lashed my blood
With her tail of fire.
After them all I go.
A pale blonde went by
Like a golden plant
Swaying her gifts.
And my mouth went
Like a wave
Discharging on her breast
Lightningbolts of blood.
After them all I go.
But to you, without my moving,
Without seeing you, distant you,
Go my blood and my kisses,
My dark one and my fair one,
My broad one and my slender one,
My ugly one, my beauty,
Made of all the gold
And of all the silver,
Made of all the wheat
And of all the earth,
Made of all the water
Of sea waves,
Made for my arms
Made for my kisses,
Made for my soul."
The House of Odes,"

Writing
these
odes
in this
year nineteen
hundred and
fifty-five,
readying and tuning
my demanding, murmuring lyre,
I know who I am
and where my song is going.
I understand
that the shopper for myths
and mysteries
may enter
my wood
and adobe
house of odes,
may despise
the utensils,
the portraits
of father and mother and country
on the walls,
the simplicity
of the bread
and the saltcellar. But
that's how it is in my house of odes.
I deposed the dark monarchy,
the useless flowing hair of dreams,
I trod on the tail
of the cerebral reptile,
and set things
-- water and fire -
in harmony with man and earth.
I want everything
to have
a handle,
I want everything to be
a cup or a tool,
I want people to enter a hardware
store through the door of my odes.
I work at
cutting
newly hewn boards,
storing casks
of honey,
arranging
horseshoes, harness,
forks:
I want everyone to enter here,
let them ask questions,
ask for anything they want.
I am from the South, a Chilean,
a sailor
returned
from the seas.
I did not stay in the islands,
a king.
I did not stay ensconced
in the land of dreams.
I returned to labor simply
beside others,
for everyone.
So that everyone
may live here,
I build my house
with transparent
odes."
The Insect,"

From your hips down to your feet
I want to make a long journey.
I am smaller than an insect.
Over these hills I pass,
hills the colour of oats,
crossed with faint tracks
that only I know,
scorched centimetres,
pale perspectives.
Now here is a mountain.
I shall never leave this.
What a giant growth of moss!
And a crater, a rose
of moist fire!
Coming down your legs
I trace a spiral,
or sleep on the way,
and arrive at your knees,
round hardness
like the hard peaks
of a bright continent.
Sliding down to your feet
I reach the eight slits
of your pointed, slow,
peninsular toes,
and from them I fall down
to the white emptiness
of the sheet, seeking blindly
and hungrily the form
of your fiery crucible!"
The Light Wraps You,"
The light wraps you in its mortal flame.
Abstracted pale mourner, standing that way
against the old propellers of the twighlight
that revolves around you.
Speechless, my friend,
alone in the loneliness of this hour of the dead
and filled with the lives of fire,
pure heir of the ruined day.
A bough of fruit falls from the sun on your dark garment.
The great roots of night
grow suddenly from your soul,
and the things that hide in you come out again
so that a blue and palled people
your newly born, takes nourishment.
Oh magnificent and fecund and magnetic slave
of the circle that moves in turn through black and gold:
rise, lead and possess a creation
so rich in life that its flowers perish
and it is full of sadness."
The Men,"

I'm Ramón González Barbagelata from anywhere,
from Cucuy, from Paraná, from Rio Turbio, from Oruro,
from Maracaibo, from Parral, from Ovalle, from Loconmilla,
I'm the poor devil from the poor Third World,
I'm the third-class passenger installed, good God!
in the lavish whiteness of snow-covered mountains,
concealed among orchids of subtle idiosyncrasy.
I've arrived at this famous year 20000, and what do I get?
With what do I scratch myself?� What do I have to do with
the three glorious zeros that flaunt themselves
over my very own zero, my own non-existence?
Pity that brave heart awaiting its call
or the man enfolded by warmer love,
nothing's left today except my flimsy skeleton,
my eyes unhinged, confronting the era's beginning.
The era's beginning: are these ruined shacks,
these poor schools, these people still in rags and tatters,
this cloddish insecurity of my poor families,
is all this the day? the century's beginning, the golden door?
Well, enough said, I, at least, discreet,
as in office, patched and pensive,
I proclaim the redundancy of the inaugural:
I've arrived here with all my baggage,
bad luck and worse jobs,
misery always waiting with open arms,
the mobilization of people piled up on top of each other,
and the manifold geography of hunger."
The Night In Isla Negra,"

Ancient night and the unruly salt
beat at the walls of my house.
The shadow is all one, the sky
throbs now along with the ocean,
and sky and shadow erupt
in the crash of their vast conflict.
All night long they struggle;
nobody knows the name
of the harsh light that keeps slowly opening
like a languid fruit.
So on the coast comes to light,
out of seething shadow, the harsh dawn,
gnawed at by the moving salt,
swept clean by the mass of night,
bloodstained in its sea-washed crater."
The Old Women Of The Ocean,"
To the solemn sea the old women come
With their shawls knotted around their necks
With their fragile feet cracking.
They sit down alone on the shore
Without moving their eyes or their hands
Without changing the clouds or the silence.
The obscene sea breaks and claws
Rushes downhill trumpeting
Shakes its bull's beard.
The gentle old ladies seated
As if in a transparent boat
They look at the terrorist waves.
Where will they go and where have they been?
They come from every corner
They come from our own lives.
Now they have the ocean
The cold and burning emptiness
The solitude full of flames.
They come from all the pasts
From houses which were fragrant
From burnt-up evenings.
They look, or don't look, at the sea
With their walking sticks they draw signs in the sand
And the sea erases their calligraphy.
The old women get up and go away
With their fragile bird feet
While the waves flood in
Traveling naked in the wind."
